2024-01-11 22:00	1.09715	1.09718	1.09609	1.09694	26
2024-01-11 22:05	1.09699	1.09735	1.09678	1.09725	120
2024-01-11 22:10	1.09724	1.09727	1.09715	1.09719	182
2024-01-11 22:15	1.09726	1.09733	1.09718	1.09720	215
2024-01-11 22:20	1.09720	1.09731	1.09715	1.09720	189
2024-01-11 22:25	1.09722	1.09738	1.09720	1.09732	324
2024-01-11 22:30	1.09734	1.09738	1.09727	1.09728	937
2024-01-11 22:35	1.09729	1.09739	1.09727	1.09735	395
2024-01-11 22:40	1.09737	1.09738	1.09731	1.09735	168
2024-01-11 22:45	1.09736	1.09736	1.09726	1.09729	192
2024-01-11 22:50	1.09731	1.09732	1.09721	1.09722	256
2024-01-11 22:55	1.09723	1.09731	1.09720	1.09724	172
2024-01-11 23:00	1.09725	1.09726	1.09700	1.09722	230
2024-01-11 23:05	1.09721	1.09739	1.09719	1.09728	165
2024-01-11 23:10	1.09729	1.09753	1.09728	1.09751	117
2024-01-11 23:15	1.09751	1.09761	1.09743	1.09761	186
2024-01-11 23:20	1.09760	1.09765	1.09745	1.09759	213
2024-01-11 23:25	1.09758	1.09767	1.09753	1.09756	163
2024-01-11 23:30	1.09755	1.09779	1.09754	1.09777	340
2024-01-11 23:35	1.09774	1.09789	1.09774	1.09784	415
2024-01-11 23:40	1.09785	1.09808	1.09785	1.09805	269
2024-01-11 23:45	1.09805	1.09820	1.09798	1.09817	204
2024-01-11 23:50	1.09817	1.09822	1.09796	1.09799	103
2024-01-11 23:55	1.09798	1.09825	1.09798	1.09824	103
2024-01-12 00:00	1.09823	1.09846	1.09823	1.09832	283
2024-01-12 00:05	1.09831	1.09843	1.09831	1.09839	470
2024-01-12 00:10	1.09837	1.09837	1.09805	1.09806	824
2024-01-12 00:15	1.09807	1.09813	1.09790	1.09812	434
2024-01-12 00:20	1.09813	1.09813	1.09793	1.09799	701
2024-01-12 00:25	1.09801	1.09806	1.09790	1.09793	573
2024-01-12 00:30	1.09792	1.09793	1.09775	1.09777	1219
2024-01-12 00:35	1.09776	1.09785	1.09764	1.09764	997
2024-01-12 00:40	1.09763	1.09764	1.09741	1.09754	820
2024-01-12 00:45	1.09755	1.09778	1.09749	1.09766	701
2024-01-12 00:50	1.09770	1.09794	1.09761	1.09788	673
2024-01-12 00:55	1.09789	1.09790	1.09752	1.09756	582
2024-01-12 01:00	1.09754	1.09763	1.09738	1.09743	1169
2024-01-12 01:05	1.09742	1.09751	1.09727	1.09736	899
2024-01-12 01:10	1.09735	1.09746	1.09725	1.09741	895
2024-01-12 01:15	1.09742	1.09751	1.09732	1.09748	538
2024-01-12 01:20	1.09749	1.09753	1.09738	1.09747	1074
2024-01-12 01:25	1.09746	1.09780	1.09741	1.09763	448
2024-01-12 01:30	1.09763	1.09778	1.09756	1.09777	893
2024-01-12 01:35	1.09778	1.09812	1.09776	1.09812	777
2024-01-12 01:40	1.09813	1.09841	1.09812	1.09822	732
2024-01-12 01:45	1.09821	1.09841	1.09812	1.09832	652
2024-01-12 01:50	1.09831	1.09835	1.09819	1.09830	645
2024-01-12 01:55	1.09829	1.09842	1.09821	1.09826	632
2024-01-12 02:00	1.09826	1.09847	1.09826	1.09839	587
2024-01-12 02:05	1.09838	1.09853	1.09835	1.09846	600
2024-01-12 02:10	1.09846	1.09852	1.09817	1.09838	782
2024-01-12 02:15	1.09839	1.09842	1.09826	1.09828	665
2024-01-12 02:20	1.09829	1.09839	1.09810	1.09826	811
2024-01-12 02:25	1.09827	1.09827	1.09801	1.09813	909
2024-01-12 02:30	1.09812	1.09815	1.09799	1.09807	691
2024-01-12 02:35	1.09808	1.09822	1.09786	1.09795	1019
2024-01-12 02:40	1.09794	1.09795	1.09781	1.09787	459
2024-01-12 02:45	1.09786	1.09821	1.09786	1.09812	691
2024-01-12 02:50	1.09810	1.09813	1.09802	1.09806	861
2024-01-12 02:55	1.09807	1.09807	1.09786	1.09796	1280
2024-01-12 03:00	1.09796	1.09805	1.09796	1.09801	534
2024-01-12 03:05	1.09801	1.09826	1.09796	1.09821	613
2024-01-12 03:10	1.09820	1.09823	1.09812	1.09816	217
2024-01-12 03:15	1.09817	1.09817	1.09807	1.09807	82
2024-01-12 03:20	1.09808	1.09817	1.09806	1.09806	141
2024-01-12 03:25	1.09810	1.09822	1.09807	1.09818	253
2024-01-12 03:30	1.09817	1.09828	1.09815	1.09819	283
2024-01-12 03:35	1.09819	1.09819	1.09775	1.09782	408
2024-01-12 03:40	1.09784	1.09785	1.09770	1.09781	547
2024-01-12 03:45	1.09782	1.09791	1.09781	1.09782	172
2024-01-12 03:50	1.09782	1.09789	1.09782	1.09783	37
2024-01-12 03:55	1.09781	1.09782	1.09775	1.09776	105
2024-01-12 04:00	1.09774	1.09774	1.09744	1.09744	259
2024-01-12 04:05	1.09744	1.09756	1.09742	1.09753	376
2024-01-12 04:10	1.09753	1.09758	1.09746	1.09747	154
2024-01-12 04:15	1.09747	1.09755	1.09738	1.09738	188
2024-01-12 04:20	1.09739	1.09741	1.09731	1.09741	416
2024-01-12 04:25	1.09739	1.09752	1.09739	1.09748	281
2024-01-12 04:30	1.09748	1.09759	1.09747	1.09748	245
2024-01-12 04:35	1.09748	1.09748	1.09737	1.09747	316
2024-01-12 04:40	1.09749	1.09761	1.09741	1.09758	384
2024-01-12 04:45	1.09758	1.09758	1.09750	1.09752	388
2024-01-12 04:50	1.09752	1.09762	1.09752	1.09757	337
2024-01-12 04:55	1.09762	1.09771	1.09754	1.09755	291
2024-01-12 05:00	1.09756	1.09775	1.09755	1.09767	339
2024-01-12 05:05	1.09769	1.09795	1.09767	1.09789	284
2024-01-12 05:10	1.09791	1.09797	1.09778	1.09786	686
2024-01-12 05:15	1.09787	1.09803	1.09781	1.09785	508
2024-01-12 05:20	1.09786	1.09790	1.09767	1.09770	354
2024-01-12 05:25	1.09771	1.09776	1.09766	1.09770	295
2024-01-12 05:30	1.09770	1.09770	1.09752	1.09758	529
2024-01-12 05:35	1.09759	1.09767	1.09758	1.09766	314
2024-01-12 05:40	1.09766	1.09767	1.09753	1.09765	290
2024-01-12 05:45	1.09764	1.09764	1.09736	1.09743	564
2024-01-12 05:50	1.09745	1.09769	1.09744	1.09761	383
2024-01-12 05:55	1.09760	1.09772	1.09751	1.09755	1010
2024-01-12 06:00	1.09755	1.09760	1.09730	1.09752	757
2024-01-12 06:05	1.09751	1.09757	1.09740	1.09752	512
2024-01-12 06:10	1.09753	1.09785	1.09753	1.09776	481
2024-01-12 06:15	1.09775	1.09781	1.09772	1.09774	288
2024-01-12 06:20	1.09776	1.09786	1.09774	1.09782	168
2024-01-12 06:25	1.09781	1.09782	1.09773	1.09773	231
2024-01-12 06:30	1.09774	1.09776	1.09761	1.09761	249
2024-01-12 06:35	1.09760	1.09766	1.09757	1.09759	438
2024-01-12 06:40	1.09761	1.09764	1.09750	1.09750	523
2024-01-12 06:45	1.09751	1.09761	1.09749	1.09756	314
2024-01-12 06:50	1.09755	1.09758	1.09736	1.09752	529
2024-01-12 06:55	1.09752	1.09776	1.09744	1.09752	653
2024-01-12 07:00	1.09752	1.09778	1.09687	1.09687	2259
2024-01-12 07:05	1.09688	1.09722	1.09675	1.09679	1886
2024-01-12 07:10	1.09681	1.09683	1.09658	1.09663	1680
2024-01-12 07:15	1.09664	1.09691	1.09659	1.09691	1109
2024-01-12 07:20	1.09692	1.09695	1.09669	1.09671	773
2024-01-12 07:25	1.09671	1.09681	1.09656	1.09674	1067
2024-01-12 07:30	1.09676	1.09689	1.09649	1.09650	1349
2024-01-12 07:35	1.09649	1.09651	1.09608	1.09614	1436
2024-01-12 07:40	1.09614	1.09653	1.09614	1.09635	1344
2024-01-12 07:45	1.09636	1.09660	1.09623	1.09650	847
2024-01-12 07:50	1.09651	1.09688	1.09651	1.09680	878
2024-01-12 07:55	1.09680	1.09687	1.09662	1.09666	1004
2024-01-12 08:00	1.09666	1.09690	1.09649	1.09690	1684
2024-01-12 08:05	1.09690	1.09751	1.09690	1.09740	1546
2024-01-12 08:10	1.09741	1.09772	1.09722	1.09758	1341
2024-01-12 08:15	1.09759	1.09768	1.09719	1.09729	1598
2024-01-12 08:20	1.09728	1.09774	1.09728	1.09768	1277
2024-01-12 08:25	1.09768	1.09791	1.09767	1.09778	1236
2024-01-12 08:30	1.09777	1.09818	1.09764	1.09813	1035
2024-01-12 08:35	1.09815	1.09827	1.09765	1.09772	1705
2024-01-12 08:40	1.09772	1.09776	1.09701	1.09733	1770
2024-01-12 08:45	1.09732	1.09735	1.09690	1.09692	1983
2024-01-12 08:50	1.09691	1.09746	1.09685	1.09727	1690
2024-01-12 08:55	1.09728	1.09763	1.09720	1.09750	1217
2024-01-12 09:00	1.09751	1.09773	1.09737	1.09745	1373
2024-01-12 09:05	1.09746	1.09770	1.09736	1.09770	971
2024-01-12 09:10	1.09770	1.09798	1.09768	1.09774	1039
2024-01-12 09:15	1.09775	1.09781	1.09731	1.09738	1489
2024-01-12 09:20	1.09737	1.09740	1.09699	1.09705	1447
2024-01-12 09:25	1.09704	1.09730	1.09682	1.09703	1721
2024-01-12 09:30	1.09703	1.09703	1.09668	1.09670	1923
2024-01-12 09:35	1.09670	1.09688	1.09663	1.09681	1909
2024-01-12 09:40	1.09680	1.09687	1.09658	1.09683	1351
2024-01-12 09:45	1.09682	1.09693	1.09658	1.09666	1185
2024-01-12 09:50	1.09665	1.09668	1.09610	1.09625	2003
2024-01-12 09:55	1.09624	1.09648	1.09614	1.09624	1267
2024-01-12 10:00	1.09625	1.09627	1.09571	1.09597	1845
2024-01-12 10:05	1.09597	1.09602	1.09569	1.09597	1146
2024-01-12 10:10	1.09598	1.09605	1.09587	1.09592	659
2024-01-12 10:15	1.09595	1.09595	1.09568	1.09574	666
2024-01-12 10:20	1.09574	1.09599	1.09573	1.09597	524
2024-01-12 10:25	1.09598	1.09615	1.09586	1.09610	753
2024-01-12 10:30	1.09609	1.09609	1.09591	1.09599	815
2024-01-12 10:35	1.09599	1.09612	1.09591	1.09605	803
2024-01-12 10:40	1.09605	1.09640	1.09605	1.09626	669
2024-01-12 10:45	1.09628	1.09629	1.09600	1.09603	931
2024-01-12 10:50	1.09602	1.09607	1.09568	1.09598	1183
2024-01-12 10:55	1.09597	1.09632	1.09594	1.09600	729
2024-01-12 11:00	1.09600	1.09618	1.09581	1.09598	700
2024-01-12 11:05	1.09599	1.09602	1.09579	1.09583	782
2024-01-12 11:10	1.09584	1.09601	1.09572	1.09589	628
2024-01-12 11:15	1.09589	1.09620	1.09587	1.09600	744
2024-01-12 11:20	1.09601	1.09603	1.09545	1.09546	991
2024-01-12 11:25	1.09545	1.09545	1.09515	1.09539	978
2024-01-12 11:30	1.09538	1.09546	1.09517	1.09537	1210
2024-01-12 11:35	1.09538	1.09548	1.09518	1.09521	869
2024-01-12 11:40	1.09520	1.09528	1.09489	1.09495	1245
2024-01-12 11:45	1.09495	1.09497	1.09466	1.09470	1326
2024-01-12 11:50	1.09469	1.09507	1.09465	1.09505	1135
2024-01-12 11:55	1.09507	1.09527	1.09479	1.09496	1033
2024-01-12 12:00	1.09495	1.09518	1.09474	1.09499	1351
2024-01-12 12:05	1.09500	1.09512	1.09476	1.09479	1626
